,lf_pm10_o,lf_pm10_p,ucm_pm10_o,ucm_pm10_p,utal_pm10_o,utal_pm10_p,lf_pm2_5_o,lf_pm2_5_p,ucm_pm2_5_o,ucm_pm2_5_p,utal_pm2_5_o,utal_pm2_5_p
681,28.0,47.63574807575293,121.0,94.89555688016253,191.0,128.27558696530798,36.0,18.18214273167038,63.0,99.85491830006714,88.0,145.06239221775616
682,30.0,45.76331645547017,124.0,94.13768033512801,198.0,166.81806995925655,37.0,20.027069404051375,62.0,89.00259451319616,124.0,153.7896100448747
683,20.0,28.867722074757822,232.0,219.3132248657648,360.0,331.6359600746099,22.0,15.177592907518207,183.0,164.52197327495338,281.0,270.5694403487757
684,10.0,20.50148005243436,390.0,364.6846239158296,429.0,358.74216734436106,13.0,8.226933570158566,322.0,252.2734385319796,374.0,312.9597041212895
685,13.0,16.3142085981579,376.0,363.96397813993485,240.0,260.6728632300331,8.0,9.834966058986998,319.0,248.37295920183348,221.0,194.49762212343296
686,38.0,40.336206199427764,37.0,59.60356091524151,43.0,56.875568593273805,34.0,16.804182748275924,25.0,28.111750243879197,28.0,38.02778424057117
687,88.0,65.36343016953938,37.0,74.5212571580669,76.0,81.02875545474637,46.0,49.589254930378196,36.0,42.351347020554094,55.0,61.710094549397475
688,103.0,96.85629882157569,32.0,61.00320614386931,60.0,72.59811868726956,81.0,63.84328518542042,29.0,25.3306604602875,47.0,53.97421045387484
689,179.0,156.23386537292475,26.0,49.65174457241385,42.0,68.215809716934,125.0,130.77476682297964,18.0,26.0631131237864,36.0,40.88728893374105
690,182.0,205.64136682534442,24.0,51.54923013630543,54.0,64.30173581995768,160.0,119.44864343363683,21.0,24.007884918495286,40.0,47.51666125757673
691,60.0,129.43758462958826,24.0,53.32526692161711,59.0,77.05853952091415,98.0,44.174709554294495,21.0,30.770136119638146,50.0,54.982994833402266
692,88.0,112.19998460496151,43.0,61.706666501607245,67.0,69.67915214721238,92.0,64.89163198020177,33.0,35.628929672560226,41.0,58.34186521693069
693,100.0,100.03338238561048,16.0,25.8274253327833,20.0,23.849452022065748,86.0,66.95222900303206,6.0,13.711940644090987,8.0,11.218288179114507
694,146.0,119.39382294917502,38.0,58.26930223265156,59.0,44.65938144607399,108.0,112.89618935512999,37.0,27.803513137095152,30.0,41.52688885772358
695,181.0,154.48846111508027,48.0,59.239865853207085,60.0,55.11893968429511,158.0,135.58740484668306,38.0,35.5505469331443,40.0,42.01473345554547
696,68.0,132.89782527589568,35.0,53.523869885648985,45.0,49.531668585779975,109.0,65.39608126545072,31.0,28.236530014501,36.0,32.25832435719763
697,46.0,93.82929409645995,30.0,38.35722024560112,24.0,26.070685892304812,71.0,47.00065152198164,18.0,25.80189765421825,13.0,21.79411698835396
698,63.0,99.99675177442222,24.0,42.20734289700681,20.0,25.743116368325843,83.0,57.38465794005166,23.0,23.249150491534518,10.0,17.741043403651947
699,81.0,101.6725338696241,23.0,42.501190503772165,23.0,23.070977637347777,82.0,66.6133882493339,22.0,23.75615025865719,9.0,20.770162707399972
700,49.0,67.07710480690668,19.0,23.36306577282353,38.0,28.441520393657225,55.0,39.285531110932865,9.0,11.066237986075357,13.0,19.6429383173207
701,70.0,79.03188861521464,43.0,49.87607128458227,66.0,56.46390520898282,64.0,55.00680477119721,33.0,23.54843701631365,37.0,42.73731835846643
702,65.0,88.68929919619475,57.0,56.470672113091965,125.0,125.36335769274844,60.0,52.40078033391336,38.0,34.07133606579998,89.0,99.97458890965494
703,81.0,77.51582890922167,49.0,47.77149286323116,99.0,79.30474331428027,64.0,65.64142181313193,33.0,28.211349041851136,58.0,78.74092878601245
704,128.0,121.57015690074186,43.0,51.50435928984867,82.0,80.77321430699422,106.0,98.31634299663486,34.0,28.866284696262902,55.0,69.6992883056585
705,100.0,123.62917639709994,54.0,54.67201479470279,97.0,87.44463611954095,99.0,81.04831649818895,38.0,37.163259232858536,72.0,79.64944566925932
706,109.0,137.62060665488417,73.0,73.07015837861667,140.0,157.95276814736224,110.0,86.77826239815228,53.0,50.04796791611588,133.0,109.71818296817048
707,41.0,61.383618284363834,51.0,61.1935028505087,47.0,55.184926954276534,39.0,28.682572271707492,36.0,33.44325118023768,21.0,35.14679487246857
708,85.0,88.32217532354838,100.0,85.14930074336183,98.0,76.62051200421564,60.0,56.5099619413983,56.0,64.39882312122779,39.0,75.16476982473162
709,178.0,142.84125815325697,133.0,96.9912257580369,175.0,107.42969854815463,119.0,128.78135366515247,71.0,88.36576550681136,70.0,138.6392712542453
710,231.0,205.27301777673864,196.0,118.18568231380024,303.0,213.87390099136502,175.0,173.47752439706414,101.0,144.32542944521697,177.0,240.45215510397105
711,262.0,255.74055216226856,154.0,150.20783659374325,257.0,216.12395372949274,231.0,190.49913047524439,123.0,112.96807774743343,187.0,211.44308883446175
712,308.0,315.1578445096874,94.0,90.89064910475776,146.0,161.4178864038193,271.0,243.67223781254324,69.0,66.66628290799075,130.0,124.86901832004256
713,319.0,364.6211643248561,62.0,80.56169057327769,107.0,125.69397508785448,309.0,226.7694601043242,55.0,44.3681960585547,95.0,91.27918774925519
714,55.0,110.51191735029586,22.0,19.023092630818432,30.0,34.86439185597834,65.0,50.80801049155686,6.0,9.3748910446391,13.0,33.59427225763696
715,102.0,109.48128931256676,18.0,16.699498088904996,38.0,32.495270620577855,82.0,80.86494098355914,2.0,13.624019441731532,12.0,35.16226481913637
716,149.0,139.74109391386196,16.0,14.745520755320886,30.0,26.615490726970425,113.0,120.93080853732894,3.0,8.047318022618384,10.0,32.33688069574625
717,169.0,176.49235562671373,16.0,19.592144708327552,36.0,37.073013482803134,138.0,145.17857079691225,6.0,8.202024128608949,17.0,34.72317608232118
718,180.0,197.5752456154479,13.0,21.22894028414675,40.0,44.70306451951866,146.0,147.90106894537792,6.0,8.671268915650133,21.0,38.66327104824143
719,173.0,251.7265477072088,10.0,22.009437596062526,30.0,30.22811804995553,167.0,127.5229094411068,6.0,9.282731587260653,13.0,37.43120253330541
720,192.0,258.43208007706284,7.0,21.86364828102381,22.0,24.944150359348313,172.0,140.80832607452595,6.0,8.95355567985608,10.0,29.917685193627513
721,84.0,92.93428019066036,10.0,18.3757614786676,43.0,37.6089147231998,61.0,62.921501391203066,3.0,9.531775100255086,13.0,22.117024709564063
722,141.0,140.55021103226863,19.0,18.01617338784495,61.0,51.92002260254507,106.0,117.64242396810616,3.0,17.854376602131385,33.0,39.81605021841415
723,199.0,175.7411475127036,21.0,21.18859212859914,73.0,63.672116587771065,134.0,156.9183488532552,6.0,21.46988277858416,47.0,46.9107358384041
724,347.0,278.39917792209144,27.0,27.62840886155959,47.0,39.65540750321094,226.0,258.3216037066144,12.0,22.761108370090668,24.0,31.552898778547032
725,360.0,412.11142725433825,14.0,29.40652288925375,41.0,38.83690501930196,306.0,262.80193653867013,12.0,9.98185350366493,23.0,31.84979893189005
726,126.0,256.0247312064388,25.0,25.127303023057742,61.0,52.884471461219775,222.0,108.47966832548545,14.0,16.22665516952264,41.0,46.01948668180236
727,96.0,216.22326118333234,30.0,40.00297041370003,83.0,86.64901988744961,174.0,85.94799414698225,26.0,18.572208179667594,72.0,69.87324968513076
728,28.0,48.88688891053678,5.0,7.662075018334775,20.0,11.46802183516108,27.0,25.74796716048785,1.0,15.211236474960756,5.0,12.618906954552669
729,41.0,58.38674884245961,2.0,8.128643983484402,16.0,10.369422059484254,45.0,34.08460535826049,1.0,16.39396765690385,5.0,13.155576012694544
730,67.0,90.50665180437973,2.0,6.535107112300244,12.0,9.407355083137883,64.0,51.06717825788981,1.0,5.891081748104574,5.0,12.430438943565662
731,95.0,102.94911927287858,2.0,6.425370558577443,14.0,6.135909163516293,78.0,75.5724676003432,1.0,6.3075785679893865,2.0,16.30325351607531
732,133.0,122.97757711122736,2.0,7.062556137909834,19.0,7.650322465264155,106.0,102.70831543302,1.0,7.510831445234839,5.0,17.866319065648675
733,60.0,104.942147335853,10.0,15.865481188584813,22.0,16.025175130760353,79.0,49.02128832581874,9.0,18.977209643632506,8.0,24.5164017031594
734,34.0,57.65157377584552,10.0,17.337482311543063,17.0,15.93556723190859,46.0,29.24592707524782,9.0,17.057781772905976,8.0,27.597768266883193
735,23.0,31.909194729315814,2.0,10.913495930675882,17.0,17.37983169846825,18.0,9.067536159864408,1.0,3.091459667398065,13.0,24.155775042707518
736,38.0,30.56086671854316,2.0,10.33132113291527,35.0,21.918937742616322,13.0,17.7864066577349,1.0,15.510424581259485,21.0,33.12491851427029
737,86.0,73.09320215422136,33.0,35.47636932398002,27.0,32.19517323389647,59.0,52.40344303177713,32.0,31.926505372447274,26.0,27.81147374387811
738,80.0,85.80556672594079,7.0,15.822863272557473,17.0,15.944917392389769,67.0,43.54668214726802,6.0,11.233051241764215,9.0,26.020510056751576
739,104.0,107.7655491272771,10.0,15.443561638408802,20.0,17.318376233270914,89.0,69.59669709834677,9.0,11.873990484077963,11.0,20.44239803169165
740,126.0,121.30367054098498,13.0,22.046154158887845,46.0,43.15836649414543,99.0,84.32974295260186,12.0,11.737574254080489,39.0,46.08637995354275
741,127.0,147.82462113757362,62.0,67.9003485559285,32.0,39.8046777975366,121.0,80.11843855011222,61.0,48.18213586710056,26.0,36.16340746537827
742,31.0,46.577960100300935,13.0,32.75986192128333,22.0,25.49819870663012,32.0,21.911550341438314,12.0,11.438488445380512,13.0,19.832244428702538
743,68.0,81.88540282147983,83.0,99.04373675180882,86.0,73.30029511022448,59.0,46.85534360056527,80.0,56.0038939159509,61.0,53.87943606484032
744,103.0,105.86894065128004,132.0,147.2432342838907,167.0,202.56406596019846,76.0,80.11788126061985,126.0,98.69196189858553,160.0,130.15207394812938
745,120.0,111.38454506100643,100.0,106.81385048394503,55.0,54.84825616934914,91.0,92.41887480671292,85.0,73.82786479125778,44.0,44.54545948495171
746,82.0,107.08988195256329,73.0,91.60796643862048,33.0,30.579713988627702,91.0,61.665325886651566,72.0,55.88881276680313,20.0,31.844358739014208
747,81.0,90.96250685437121,21.0,39.87687916663443,24.0,26.86365619877674,71.0,59.80723968950181,20.0,22.076407805375666,16.0,25.292220450652422
748,14.0,66.38143428461034,13.0,33.39312859823518,18.0,21.346638218699717,40.0,14.6660827947756,12.0,15.949829030526855,11.0,23.783867505795843
749,22.0,43.61475652395615,16.0,29.520790002702753,40.0,46.092542925813596,30.0,21.255912519445307,12.0,11.970796983547263,20.0,29.250367565172922
750,57.0,47.915222566978336,72.0,74.6063960921331,80.0,59.74914023876015,29.0,39.19010672966806,52.0,46.262541663969515,36.0,57.61328889307533
751,46.0,67.35234437939339,165.0,138.37460683361957,152.0,137.03052099147303,51.0,32.83215462031644,115.0,118.21439975717131,117.0,120.33102917946576
752,74.0,61.50057715906806,129.0,130.25046969815776,336.0,298.9548163623049,44.0,56.068897011683504,110.0,102.40659933934165,259.0,264.43027339047626
753,222.0,161.4525760617506,200.0,157.425607820153,237.0,241.94242878585948,133.0,152.87950677272033,140.0,145.26378715296224,196.0,190.9421038289048
754,252.0,256.29024862260394,135.0,119.28568425365226,107.0,124.93931588092678,200.0,179.73750774116954,102.0,89.22325186605306,92.0,86.72477446964203
755,259.0,255.52851882198843,82.0,82.87643891490406,107.0,126.1828954184282,226.0,195.78230191381985,61.0,62.778032840006844,95.0,87.23223404636659
756,52.0,55.311083408391916,12.0,36.950472148111245,35.0,40.752253457812955,43.0,45.6517563940659,11.0,8.220826869438994,17.0,18.940048120242473
757,113.0,89.44399643183978,56.0,58.21999345940062,73.0,58.5793512958741,70.0,88.94542171555287,33.0,32.28963339769642,30.0,55.40291069738663
758,140.0,126.41797912029025,157.0,90.58925835736594,197.0,189.45092771129703,97.0,118.84552842008583,69.0,109.72141360565246,160.0,140.17262944519013
759,179.0,189.35303016249796,89.0,76.73383501034637,159.0,137.60090745216795,144.0,140.896711110033,53.0,57.867162587909455,118.0,132.08708309498297
760,203.0,235.17363787289574,108.0,86.29956293576815,122.0,105.29202087826012,184.0,147.33206883903839,66.0,78.36909976984333,87.0,104.59111448974254
761,184.0,202.32058360456983,97.0,87.68665213956923,122.0,133.12719720344643,173.0,147.05625654348756,69.0,67.26637740124193,115.0,106.39854376327885
762,107.0,181.02610331587647,64.0,77.52375002486956,245.0,257.57663269889565,139.0,94.72787156759541,47.0,45.96054325501834,244.0,200.10178507610965
763,61.0,51.3763738533864,26.0,39.33365395247186,38.0,42.36522684824815,44.0,47.62098399810676,17.0,17.668115335694225,16.0,28.08379312881793
764,132.0,110.36925663700164,101.0,103.91460509396282,100.0,94.20735425789093,91.0,95.91823167639348,74.0,60.668938489230065,58.0,77.6051010431875
765,127.0,117.21825540090077,119.0,103.7217372469647,144.0,163.22484418450657,104.0,102.24043313386392,82.0,94.63429055931665,101.0,116.53409777020644
766,158.0,165.09286353391332,157.0,143.4527414477777,275.0,254.16358550088918,139.0,125.88865075730948,112.0,113.49695618586452,218.0,229.92506708075314
767,151.0,172.20397065037872,189.0,159.0620363073524,336.0,296.55488918907884,150.0,108.63707040094414,130.0,129.34134228577977,242.0,281.40538820273025
768,177.0,178.25672908471734,159.0,150.47822858843975,303.0,281.8856505116714,167.0,139.3431061541171,121.0,112.98357526286534,255.0,230.01804998732848
769,146.0,173.48817021098853,100.0,107.80876238765913,293.0,288.41687248831965,158.0,119.98143143220285,82.0,69.75015848571428,285.0,227.17027948889563
770,75.0,85.90947876297915,27.0,45.13643467884515,42.0,56.71418057161701,63.0,69.9899579240332,14.0,19.15774353427612,22.0,32.06186234074246
771,188.0,164.5130649768908,84.0,94.5878912252612,57.0,77.00130284817217,142.0,145.78089227537308,63.0,49.26594760382642,36.0,41.785115864508256
772,362.0,283.5566168064198,138.0,151.41364842499837,108.0,111.90339174427385,264.0,293.090590755931,111.0,99.27080539643084,70.0,86.66362642420877
773,478.0,418.36170471977687,214.0,232.27432653818337,199.0,193.29043155339554,374.0,381.3163239853543,192.0,175.66087726949075,148.0,151.20765793650145
774,560.0,487.3225795003033,178.0,202.04676438879153,196.0,216.6938171413294,497.0,434.77502100175036,159.0,139.67468138016514,165.0,155.34024832981692
775,422.0,491.16909252944765,207.0,246.18248584620324,98.0,122.32445100923792,459.0,341.6596236747438,206.0,169.9638758998288,81.0,88.63619315179562
776,744.0,635.9330643660574,179.0,215.42635784230217,103.0,125.96628674816353,623.0,547.6864056707161,178.0,146.54202106885595,78.0,94.48254461319652
777,67.0,103.49107546992664,45.0,58.11796257765073,51.0,62.46311628392806,54.0,62.004879454993734,23.0,30.626456154748304,33.0,38.65812708580897
778,67.0,111.5492265054972,37.5,52.44242737104132,126.0,109.20912470537641,62.0,61.01615906702073,18.0,29.052070883998507,78.0,95.96584444346175
779,65.0,122.0046375215496,65.0,74.1871919980142,169.0,169.011824579142,71.0,58.489727205275884,44.0,51.59777817769232,129.0,130.28408849526156
780,61.0,137.39789998006415,97.0,104.30629315903872,121.0,114.92028249482154,81.0,58.03739098005234,69.0,72.69914650789002,85.0,98.7110650364597
781,71.0,128.80310933922794,354.0,348.86195292489475,130.0,121.29638993964656,80.0,77.45175398467615,303.0,269.0439355077824,91.0,110.18601012886623
782,58.0,138.7902177954267,209.0,205.18193640975196,232.0,240.01945031835183,80.0,70.05145969604209,170.0,151.82073335459995,211.0,198.44984059342394
783,38.0,116.83604183840009,97.0,114.53802255107597,126.0,146.35075477572911,71.0,44.44344792095558,80.0,76.364394742615,115.0,109.00326019058181
784,12.0,22.870902860831556,10.0,24.50562072616362,26.0,23.994046373419465,16.0,7.596342662670322,9.0,8.966495158185419,16.0,29.76443889331381
785,12.0,23.858875701918706,13.0,27.62004789623095,29.0,27.76946364207322,11.0,9.07866873540773,12.0,10.7323033139452,19.0,32.57746325116238
786,11.0,32.915200335116644,10.0,26.69098096687771,22.0,22.759155901088192,20.0,10.079614391731134,9.0,9.712969536728243,13.0,29.729647961319436
787,17.0,31.99763562132669,15.0,28.352939134118717,20.0,22.186621582852435,21.0,13.536889776855467,14.0,11.521139739473764,13.0,28.335932227309293
788,10.0,30.28915494551857,16.0,29.211240580779613,22.0,20.656229365123885,16.0,10.09924221569989,14.0,11.969896391782141,13.0,29.484356909342743
789,7.0,20.17606326799601,16.0,27.4567659933022,17.0,21.47753527742188,9.0,9.164478625110734,12.0,12.267008677319378,13.0,26.80956022905676
790,8.0,16.75856540351851,22.0,34.397216293291706,27.0,23.562149051956382,3.0,9.999934874320907,21.0,14.671731333411852,16.0,32.45583614317478
791,69.0,64.46515310305276,10.0,20.220104337994115,35.0,28.06497632088549,38.0,36.01435298617608,9.0,8.68817206781479,16.0,31.953510086036925
792,128.0,108.12566866307716,16.0,21.545879442512245,73.0,80.87604670233276,76.0,72.1499222980369,12.0,12.763720158869635,67.0,59.32148381209319
793,166.0,142.05591449511218,15.0,23.383748380547843,93.0,99.80330910109998,114.0,118.55458777093523,14.0,13.335000800869953,87.0,79.5444550546762
794,294.0,230.36665629843412,15.0,22.121878159823076,98.0,110.84099758441951,192.0,220.38583962382384,14.0,23.869214714317685,95.0,82.97538196383547
795,418.0,322.6606585942943,43.0,50.40675046131663,83.0,82.2849173534063,301.0,292.1729533294506,42.0,30.248097714363553,70.0,72.45065080485848
796,103.0,88.02151251498834,115.0,132.33193004972867,77.0,74.14823184590148,34.5,64.81837717262104,114.0,81.04021067441798,61.0,65.8805559901942
797,122.0,198.0042171623153,157.0,180.08594916850183,79.0,77.1260684815432,165.0,79.82352604010393,156.0,108.59057582830135,67.0,67.68789983608906
798,68.0,80.50920114355277,16.0,25.58532066492155,24.0,22.72542690506335,52.0,42.957792672343444,6.0,10.223064832736101,10.0,17.987016839232343
799,154.0,129.03708666288028,44.0,49.47468125903188,46.0,40.19880248060113,102.0,96.18967006871728,31.0,24.835202699910745,25.0,29.6713103599237
800,220.0,172.78070268483714,84.0,90.71450300409015,76.0,56.936078955896946,150.0,161.602905917136,66.0,57.27949393263539,44.0,50.55934771711766
801,400.0,302.56552324786145,43.0,50.27384681795306,62.0,47.176566670383124,268.0,327.991682458675,32.0,28.650033412879257,34.0,41.09328519127885
802,440.0,434.9880220931092,64.0,81.56579277222644,81.0,76.92950944948225,379.0,338.45119178760405,56.0,46.59383033659329,61.0,51.0194810304309
803,155.0,95.00862811575888,73.0,80.98409228417692,100.0,102.85119995935264,34.5,123.6589107439578,61.0,53.300803011340065,81.0,74.95766871356457
804,153.0,214.8946067967129,43.0,59.101640209926046,58.0,55.341104667004515,195.0,128.88133097721595,42.0,32.47886201264774,42.0,48.83070019639539
805,91.0,87.73293422090873,18.0,34.00181197471992,36.0,44.19923915746811,66.0,76.77713706398143,12.0,25.771971102150975,16.0,24.423610652319667
806,170.0,149.642200423571,40.0,31.57445409585003,106.0,70.58802004784823,119.0,131.85865395554157,12.0,16.884431619467374,41.0,77.75537726966252
807,327.0,273.3777933460143,86.0,52.07341625867298,118.0,97.41250865650835,229.0,239.87482991499536,31.0,52.225517337289254,67.0,90.91701946584516
808,350.0,365.3175393082874,87.0,98.92826164457021,120.0,95.26016834361647,308.0,269.3838419365191,74.0,54.245047509453194,67.0,93.02985319017179
809,303.0,347.5546887775443,133.0,101.17819001231757,189.0,189.0596006913325,298.0,228.91457336451253,85.0,93.656879505523,157.0,141.52410345108393
810,174.0,61.96752539421539,84.0,67.98456971648869,56.0,58.989952683382654,34.5,135.35592045135976,49.0,56.24355465898041,40.0,49.60758976151634
811,161.0,215.51497913939113,30.0,51.50185708893872,103.0,113.80409260408152,192.0,139.36852117303846,29.0,23.29693182627601,92.0,86.53479787878364
812,132.0,144.43243467190783,45.0,64.49045029917325,51.0,56.475039639964464,109.0,100.21003169875746,38.0,33.12969455475507,27.0,38.04816304358274
813,211.0,207.75615066931067,62.0,62.01491961198291,76.0,62.76450719197909,155.0,169.94736301519646,39.0,48.304612122381556,34.0,59.36992578880176
814,311.0,252.80652316057245,173.0,175.49854418878468,163.0,175.66411931229885,231.0,242.83386021835742,142.0,124.55955937832238,140.0,132.06295723532799
815,269.0,284.4703726580918,170.0,171.64681719220692,171.0,179.97583023803944,242.0,212.5229491908467,146.0,132.51110538286957,149.0,139.1162462476398
816,224.0,266.9266296648858,128.0,125.17626392434326,206.0,202.9980562935729,236.0,183.73489577298838,105.0,94.01376574160267,173.0,162.72386193712998
817,164.0,205.1423329065218,113.0,113.10573946846455,142.0,156.12285418668853,189.0,137.6282796169514,93.0,80.12306682145311,129.0,129.15129932847066
818,68.0,180.57449781889306,76.0,97.70063164931597,106.0,140.17169880407133,140.0,72.93270957642127,71.0,60.39153420612941,103.0,94.16748157017115
819,21.0,37.28618135656842,32.0,49.486919316310136,52.0,56.43585047201333,26.0,16.635870267248784,26.0,23.62125977634313,37.0,42.751624824683006
820,29.0,31.151582464137153,62.0,67.10987065956377,76.0,70.6476447454702,24.0,21.701789333581942,46.0,43.59868538844695,55.0,64.50838694591117
821,42.0,36.54873154122039,48.0,62.6516042192851,94.0,89.15486820634065,28.0,30.11965159928986,42.0,37.24695229667208,78.0,84.62191449782505
822,127.0,93.1885994065411,123.0,111.1417366246818,168.0,148.90363100197382,80.0,94.99896320719623,93.0,90.01707255989692,126.0,129.40727612188138
823,147.0,138.724255947605,127.0,127.18857796675715,126.0,111.21609571763896,111.0,104.11164070669096,104.0,90.87508813707714,95.0,110.66504283904797
824,181.0,182.118200296091,73.0,72.48117656645806,99.0,114.07054697785807,158.0,144.79994683245565,54.0,60.900522474455016,95.0,86.02732128577287
825,235.0,214.6337533858587,49.0,66.5176048882988,49.0,53.10134635393745,191.0,180.1163312525319,48.0,40.83125744250009,44.0,45.99733159632179
826,60.0,68.25139179148351,13.0,25.361151925773367,28.0,26.658782557976362,25.0,46.71346246598,7.0,9.20803036706162,8.0,14.804198916763447
827,104.0,108.91396670829019,56.0,62.91312623733727,55.0,50.62241733525139,76.0,83.98797250049827,44.0,35.93761970140427,28.0,38.41926992773675
828,158.0,149.7543267007432,108.0,118.43658313133395,143.0,132.05097135253862,113.0,133.38395885399285,96.0,72.53304415052375,101.0,109.98873792786422
829,203.0,218.58641986513538,113.0,114.08584325291636,122.0,137.39983102564753,162.0,171.60673380293883,91.0,78.97668456151129,103.0,99.03779060065392
830,365.0,313.9139733700696,70.0,64.82814555730081,37.0,43.459935301642204,250.0,300.5327786323854,47.0,52.36670744541434,25.0,34.189539173776105
831,669.0,537.0867875943701,35.0,35.26551172362697,35.0,38.954798540967815,466.0,525.3693491814963,20.0,31.058469239778404,20.0,29.607829754927128
832,862.0,684.787546935137,29.0,35.30714827669763,29.0,33.14550531141278,665.0,627.8625014889411,20.0,25.000563650844978,17.0,27.044861904908277
833,35.0,77.09855590753418,11.0,25.733024046147854,26.0,23.3203860697237,36.0,35.12733878256242,10.0,7.252386593177946,10.0,16.000809577522034
834,88.0,100.0932170827582,21.0,34.016932917411424,58.0,72.2651114831663,59.0,78.15618617103607,18.0,14.731107416726065,47.0,42.104002290285926
835,202.0,188.48388925523352,35.0,47.81489685284114,65.0,52.43551814610882,136.0,155.43324656286222,31.0,25.34738560692584,39.0,49.969392445900596
836,261.0,272.8814741613286,62.0,63.924759606358634,104.0,122.08356338649587,197.0,206.2225892328223,47.0,35.51496353449494,95.0,79.31646658706636
837,463.0,404.65591403597614,48.0,59.80099559167505,139.0,156.65381167017242,347.0,387.2208890465913,42.0,30.1699897383706,126.0,109.04205232787548
838,544.0,540.1963613727708,62.0,66.84238993517907,136.0,147.71180304572226,428.0,445.2750658159397,50.0,37.01716438396435,120.0,112.1315647123863
839,580.0,581.4286988973556,53.0,61.58061409177761,91.0,83.11820208768938,510.0,446.86104528492797,46.0,33.974488159477296,70.0,74.05681805418517
840,23.0,38.38738636904685,39.0,57.47981984930797,40.0,57.54482325253681,11.0,18.00193965181206,38.0,25.06550849525771,30.0,33.38987448328703
841,54.0,50.71141455620637,43.0,64.98033475186534,76.0,85.86919547752119,23.0,34.534764571103715,42.0,29.790425037206045,58.0,60.90400530674067
842,60.0,76.32323856801516,51.0,68.13421221188952,90.0,101.29445231319225,48.0,44.792760463714544,46.0,36.31199672323379,75.0,77.70871280763654
843,83.0,84.46986711991335,54.0,72.45180872729463,92.0,92.69057683307537,53.0,64.50095701104544,53.0,42.54534774807454,75.0,81.87087456650434
844,78.0,85.27333962705492,94.0,93.06052007792536,160.0,194.77790428700922,55.0,67.11281373258858,74.0,69.26539562545624,158.0,135.55503865430705
845,29.0,73.15953144919894,67.0,73.71417228405899,144.0,189.4883637020203,42.0,26.84059208767745,55.0,48.492770900518806,143.0,126.97366757795791
846,25.0,58.2018439002237,54.0,66.4372692845821,123.0,147.49275325821338,31.0,24.009140573469672,44.0,41.130893375368785,117.0,113.87397803823515
847,53.0,48.40314208082707,45.0,73.3309725776454,65.0,73.05438988110208,28.0,32.43594229834025,42.0,27.846446988291813,47.0,55.91354297502454
848,128.0,87.41269390964082,67.0,69.70163102341579,93.0,93.25556826823947,66.0,76.03098573559294,42.0,52.229072113352906,68.0,78.07478378248571
849,161.0,144.3073990491104,86.0,80.15096061857842,172.0,170.82703602772227,119.0,102.07239781554227,47.0,65.60831146961132,137.0,127.69305186667674
850,201.0,181.81663269697242,97.0,96.81596403384957,226.0,219.59212699405387,144.0,137.01821311711154,68.0,69.23062650187661,185.0,191.07852237398288
851,158.0,153.47402349324938,130.0,105.46322330212377,212.0,199.27048495646312,120.0,111.71944575748577,85.0,87.99958762212277,168.0,170.72947398181202
852,102.0,143.33882590704275,110.0,110.29030063395959,126.0,128.33363305023522,115.0,77.89833219504712,88.0,76.54045805673944,103.0,107.85168616690643
853,96.0,141.8189463514217,95.0,97.89773504948568,143.0,165.73712161886576,102.0,74.98926033393751,74.0,69.07317070672724,141.0,118.37884721327067
854,68.0,68.17173737674457,40.0,64.05847312592563,43.0,73.57040416145583,54.0,54.59139001219356,17.0,34.20943008750581,27.0,36.06550937343952
855,105.0,99.85840148629583,48.0,81.19334840995762,101.0,90.268381201053,82.0,72.56866319297951,27.0,41.135592878779136,45.0,86.17090532899871
856,162.0,111.70757343522031,121.0,144.98130939518057,188.0,150.99207321299406,93.0,125.48758336510059,93.0,93.85343667964437,95.0,148.93884786319515
857,204.0,152.58725128095364,316.0,298.80494259426575,145.0,134.1475445690749,155.0,151.25096339207258,253.0,249.69603723893417,92.0,118.09931901933611
858,215.0,203.93808821717977,403.0,369.9809070063164,254.0,271.6566798323621,162.0,174.38477684877702,328.0,297.5890615134187,220.0,221.30166406668332
859,110.0,154.32289475317785,303.0,279.32409615763936,359.0,369.43926963477236,142.0,94.67072259186398,247.0,221.06467326158352,333.0,295.900230925874
860,81.0,124.12239427033903,468.0,416.170090425952,206.0,237.07672703704648,102.0,76.00140265880752,436.0,349.0212292643413,181.0,174.26587011095694
861,53.0,38.42012048576737,43.0,67.68045102846182,43.0,64.44301221600615,35.0,29.042671439901845,21.0,42.06494724112456,24.0,34.024339840330455
862,62.0,52.463072934878774,51.0,90.38461529400051,91.0,88.68979358224435,43.0,45.885085356923646,40.0,48.714908709437054,47.0,74.66135783605054
863,63.0,56.32640405324592,124.0,143.75470422414128,163.0,201.97315627247823,48.0,46.604239761263244,99.0,95.53431127587638,140.0,134.57146784597793
864,56.0,71.35698161942852,157.0,185.5306263894109,168.0,207.08044923335802,73.0,36.70215678947612,137.0,122.70499543017422,154.0,141.18972782965778
865,49.0,54.94627812035181,179.0,228.1837009602453,205.0,222.97814540043214,51.0,31.43809579845727,178.0,152.01848689963296,172.0,171.31368503063476
866,53.0,54.434058107953746,135.0,173.8404252572655,151.0,170.0228412186206,51.0,33.73273012640159,126.0,112.88252400957386,126.0,134.41118334559766
867,35.0,39.19933106908533,124.0,166.92659362093414,69.0,72.01611911826609,36.0,24.147196823669404,115.0,110.36896227324287,41.0,68.70570953265026
