FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,PM10
150604,2000,17.0,94.0,1004.0,14.2,0.7,0.0,269.5
150604,2100,189.0,96.0,1004.0,13.4,0.4,0.0,538.5
150604,2200,185.0,97.0,1004.0,13.1,0.7,0.0,418.5
150604,2300,36.0,98.0,1005.0,12.9,1.3,0.0,115.5
150605,1700,348.0,85.0,1003.0,16.8,2.9,0.0,14.5
150605,1800,360.0,84.0,1004.0,16.8,2.0,0.0,21.5
150605,1900,358.0,86.0,1004.0,16.4,1.9,0.0,20.0
150605,2000,360.0,85.0,1005.0,16.5,1.9,0.0,11.5
150605,2100,358.0,87.0,1005.0,16.3,2.3,0.0,10.0
150605,2200,356.0,87.0,1005.0,16.3,2.6,0.0,13.0
150605,2300,353.0,88.0,1005.0,16.2,3.1,0.0,14.0
150606,1700,315.0,58.0,1007.0,18.5,2.8,2.8,44.0
150606,1800,321.0,66.0,1008.0,16.8,2.1,2.8,53.0
150606,1900,334.0,72.0,1008.0,15.5,1.4,2.8,44.5
150606,2000,350.0,76.0,1009.0,15.0,1.3,2.8,72.5
150606,2100,284.0,78.0,1009.0,14.2,1.5,2.8,154.5
150606,2200,217.0,84.0,1009.0,13.0,0.9,2.8,150.0
150606,2300,95.0,87.0,1010.0,12.7,0.8,2.8,182.5
150607,1700,120.0,67.0,1006.0,17.0,0.9,0.0,161.0
150607,1800,14.0,74.0,1006.0,15.3,1.0,0.0,279.0
150607,1900,52.0,88.0,1006.0,12.4,0.6,0.0,276.5
150607,2000,19.0,91.0,1006.0,11.6,1.3,0.0,302.0
150607,2100,218.0,95.0,1006.0,10.3,0.5,0.0,587.5
150607,2200,71.0,97.0,1006.0,9.2,0.7,0.0,426.5
150607,2300,45.0,99.0,1005.0,8.5,0.8,0.0,133.0
150608,1700,25.0,86.0,1007.0,12.5,1.8,22.4,83.5
150608,1800,56.0,96.0,1007.0,11.7,2.4,22.4,44.5
150608,1900,79.0,99.0,1007.0,11.1,1.6,22.4,55.0
150608,2000,102.0,99.0,1008.0,10.6,1.5,22.4,28.0
150608,2100,40.0,99.0,1008.0,10.3,2.4,22.4,23.0
150608,2200,34.0,100.0,1008.0,10.1,1.8,22.4,34.5
150608,2300,45.0,100.0,1009.0,10.0,1.0,22.4,27.5
150609,1700,189.0,81.0,1010.0,12.5,1.5,0.0,113.0
150609,1800,289.0,87.0,1010.0,11.6,0.5,0.0,226.5
150609,1900,227.0,91.0,1010.0,11.0,0.7,0.0,228.5
150609,2000,235.0,92.0,1010.0,10.6,0.8,0.0,261.5
150609,2100,252.0,92.0,1010.0,10.4,0.8,0.0,195.5
150609,2200,234.0,92.0,1011.0,10.0,1.0,0.0,66.0
150609,2300,228.0,86.0,1011.0,9.8,1.1,0.0,31.0
150610,1700,180.0,56.0,1012.0,13.7,2.1,0.0,131.0
150610,1800,178.0,65.0,1012.0,12.1,1.2,0.0,231.5
150610,1900,275.0,79.0,1012.0,9.3,0.6,0.0,232.5
150610,2000,288.0,86.0,1013.0,7.9,0.4,0.0,279.0
150610,2100,311.0,90.0,1013.0,7.0,0.4,0.0,601.0
150610,2200,201.0,92.0,1014.0,6.6,0.8,0.0,492.0
150610,2300,240.0,95.0,1014.0,5.8,0.7,0.0,324.0
150611,1700,195.0,49.0,1011.0,14.2,3.5,0.0,75.0
150611,1800,196.0,58.0,1011.0,12.3,2.2,0.0,63.0
150611,1900,227.0,67.0,1010.0,10.6,2.3,0.0,40.5
150611,2000,227.0,70.0,1010.0,10.0,2.4,0.0,43.0
150611,2100,224.0,72.0,1010.0,9.4,2.0,0.0,42.0
150611,2200,238.0,79.0,1010.0,8.5,1.7,0.0,25.5
150611,2300,223.0,81.0,1010.0,8.5,1.9,0.0,56.0
150612,1700,64.0,77.0,1010.0,7.5,1.2,2.4,70.0
150612,1800,45.0,79.0,1010.0,7.3,1.6,2.4,44.5
150612,1900,38.0,81.0,1010.0,6.9,1.8,2.4,60.5
150612,2000,65.0,82.0,1010.0,6.7,1.7,2.4,52.0
150612,2100,60.0,82.0,1010.0,6.5,1.5,2.4,61.5
150612,2200,51.0,83.0,1010.0,6.2,1.2,2.4,83.5
150612,2300,34.0,87.0,1010.0,5.2,1.4,2.4,64.5
150613,1700,29.0,75.0,1013.0,11.6,2.6,2.0,61.5
150613,1800,34.0,82.0,1013.0,10.4,1.8,2.0,131.0
150613,1900,27.0,90.0,1013.0,8.9,1.1,2.0,250.0
150613,2000,199.0,96.0,1013.0,7.3,0.8,2.0,477.0
150613,2100,89.0,99.0,1013.0,6.4,0.8,2.0,507.5
150613,2200,355.0,100.0,1013.0,5.5,0.7,2.0,513.5
150613,2300,67.0,100.0,1013.0,4.9,0.9,2.0,435.5
150614,1700,191.0,60.0,1015.0,13.9,2.9,0.0,50.5
150614,1800,196.0,66.0,1015.0,12.2,2.4,0.0,78.0
150614,1900,237.0,78.0,1015.0,10.0,1.5,0.0,58.0
150614,2000,235.0,83.0,1015.0,9.2,1.8,0.0,56.5
150614,2100,228.0,84.0,1015.0,8.6,1.6,0.0,41.5
150614,2200,231.0,82.0,1015.0,8.3,1.8,0.0,30.5
150614,2300,230.0,82.0,1015.0,7.8,1.7,0.0,97.0
150615,1700,189.0,59.0,1006.0,13.5,3.4,0.0,51.5
150615,1800,206.0,65.0,1006.0,12.0,2.7,0.0,48.0
150615,1900,217.0,71.0,1005.0,10.8,2.1,0.0,56.5
150615,2000,225.0,76.0,1005.0,9.8,1.8,0.0,39.5
150615,2100,222.0,79.0,1005.0,9.8,2.1,0.0,23.0
150615,2200,219.0,79.0,1004.0,9.8,2.6,0.0,18.5
150615,2300,219.0,80.0,1004.0,9.5,2.3,0.0,21.5
150616,1700,175.0,75.0,1008.0,11.3,2.0,0.0,85.5
150616,1800,201.0,79.0,1008.0,10.1,1.2,0.0,139.5
150616,1900,273.0,88.0,1008.0,8.4,1.0,0.0,313.0
150616,2000,5.0,94.0,1008.0,6.6,0.1,0.0,696.0
150616,2100,102.0,97.0,1008.0,5.8,0.8,0.0,232.0
150616,2200,24.0,98.0,1009.0,5.2,1.0,0.0,163.5
150616,2300,15.0,99.0,1009.0,4.4,0.9,0.0,122.5
150617,1700,142.0,78.0,1012.0,11.1,1.5,0.0,110.5
150617,1800,61.0,83.0,1012.0,10.0,1.0,0.0,202.5
150617,1900,34.0,90.0,1012.0,8.1,1.2,0.0,211.5
150617,2000,42.0,94.0,1013.0,6.9,1.0,0.0,212.0
150617,2100,76.0,96.0,1013.0,5.7,0.8,0.0,355.5
150617,2200,41.0,98.0,1013.0,4.6,0.8,0.0,229.0
150617,2300,358.0,99.0,1013.0,3.4,0.5,0.0,152.0
150618,1700,169.0,70.0,1006.0,8.7,1.4,0.0,114.0
150618,1800,119.0,76.0,1006.0,7.7,1.3,0.0,207.0
150618,1900,25.0,86.0,1005.0,5.6,1.0,0.0,321.5
150618,2000,67.0,89.0,1005.0,4.7,1.2,0.0,160.5
150618,2100,33.0,92.0,1005.0,3.9,1.4,0.0,191.5
150618,2200,72.0,94.0,1005.0,3.1,0.8,0.0,290.0
150618,2300,137.0,96.0,1005.0,2.4,0.7,0.0,238.5
150619,1700,162.0,58.0,1005.0,12.5,0.9,0.0,172.0
150619,1800,246.0,64.0,1006.0,11.3,0.5,0.0,254.5
150619,1900,302.0,76.0,1006.0,9.5,0.6,0.0,282.5
150619,2000,255.0,79.0,1007.0,9.1,0.5,0.0,399.5
150619,2100,27.0,81.0,1007.0,8.7,0.6,0.0,329.0
150619,2200,308.0,82.0,1007.0,8.3,0.5,0.0,449.0
150619,2300,149.0,86.0,1007.0,7.9,0.8,0.0,586.5
150620,1700,204.0,63.0,1007.0,15.5,2.9,0.0,59.5
150620,1800,214.0,68.0,1007.0,13.5,1.9,0.0,76.0
150620,1900,226.0,76.0,1008.0,11.6,1.5,0.0,45.5
150620,2000,226.0,74.0,1008.0,11.2,1.5,0.0,105.5
150620,2100,237.0,82.0,1008.0,9.3,0.7,0.0,240.0
150620,2200,289.0,90.0,1008.0,7.6,0.4,0.0,410.0
150620,2300,110.0,94.0,1008.0,6.6,0.6,0.0,291.0
150621,1700,195.0,62.0,1006.0,13.1,2.4,0.0,74.5
150621,1800,217.0,64.0,1006.0,11.9,1.5,0.0,151.5
150621,1900,243.0,73.0,1006.0,10.2,0.8,0.0,157.0
150621,2000,261.0,79.0,1006.0,9.4,0.7,0.0,88.5
150621,2100,226.0,80.0,1007.0,9.2,1.5,0.0,46.5
150621,2200,202.0,81.0,1007.0,9.0,1.5,0.0,33.0
150621,2300,200.0,84.0,1007.0,8.2,1.5,0.0,21.5
150622,1700,73.0,72.0,1004.0,10.3,1.3,0.0,122.5
150622,1800,37.0,77.0,1004.0,9.5,1.1,0.0,166.5
150622,1900,26.0,85.0,1004.0,7.8,1.0,0.0,219.5
150622,2000,206.0,90.0,1005.0,6.6,0.9,0.0,358.5
150622,2100,47.0,94.0,1005.0,5.2,0.6,0.0,349.0
150622,2200,14.0,97.0,1004.0,4.5,1.0,0.0,219.5
150622,2300,332.0,99.0,1003.0,3.8,0.7,0.0,245.0
150623,1700,14.0,71.0,1003.0,13.4,1.4,0.0,175.0
150623,1800,50.0,76.0,1003.0,12.1,0.9,0.0,257.0
150623,1900,17.0,88.0,1003.0,9.2,0.9,0.0,347.0
150623,2000,329.0,94.0,1003.0,7.7,0.6,0.0,497.5
150623,2100,138.0,95.0,1003.0,6.9,0.9,0.0,496.0
150623,2200,31.0,97.0,1003.0,6.3,1.4,0.0,128.0
150623,2300,57.0,97.0,1003.0,6.0,1.3,0.0,168.0
150624,1700,16.0,56.0,1004.0,17.7,2.3,0.0,84.5
150624,1800,14.0,60.0,1004.0,16.9,1.1,0.0,60.0
150624,1900,340.0,65.0,1005.0,15.9,1.7,0.0,50.5
150624,2000,11.0,67.0,1005.0,15.3,1.9,0.0,79.5
150624,2100,35.0,70.0,1006.0,14.5,1.6,0.0,25.5
150624,2200,20.0,67.0,1006.0,15.0,2.0,0.0,103.5
150624,2300,66.0,71.0,1006.0,14.2,1.2,0.0,216.0
150625,1700,306.0,55.0,1008.0,19.8,1.3,0.0,107.0
150625,1800,268.0,65.0,1008.0,17.7,0.9,0.0,222.5
150625,1900,242.0,77.0,1008.0,15.2,0.9,0.0,285.0
150625,2000,190.0,87.0,1008.0,12.9,0.5,0.0,467.0
150625,2100,222.0,93.0,1009.0,11.3,0.5,0.0,597.5
150625,2200,18.0,95.0,1009.0,10.1,0.6,0.0,529.0
150625,2300,156.0,98.0,1008.0,9.0,0.5,0.0,708.5
150626,1700,167.0,68.0,1005.0,16.8,2.2,0.0,83.0
150626,1800,147.0,72.0,1005.0,15.8,1.3,0.0,193.0
150626,1900,337.0,85.0,1005.0,12.8,0.6,0.0,345.0
150626,2000,47.0,92.0,1005.0,10.7,0.9,0.0,492.0
150626,2100,55.0,94.0,1006.0,10.0,1.1,0.0,528.0
150626,2200,25.0,95.0,1006.0,9.5,0.7,0.0,259.0
150626,2300,9.0,96.0,1006.0,8.8,0.8,0.0,187.5
150627,1700,182.0,64.0,1005.0,16.3,3.0,0.0,72.5
150627,1800,189.0,70.0,1006.0,14.8,1.7,0.0,90.5
150627,1900,212.0,77.0,1006.0,13.1,1.1,0.0,73.0
150627,2000,230.0,79.0,1007.0,12.1,1.3,0.0,50.0
150627,2100,209.0,79.0,1007.0,11.6,1.4,0.0,64.5
150627,2200,197.0,81.0,1007.0,10.5,1.1,0.0,54.0
150627,2300,205.0,84.0,1008.0,9.5,1.2,0.0,31.5
150628,1700,170.0,59.0,1007.0,10.2,2.4,0.0,80.0
150628,1800,138.0,64.0,1007.0,9.1,1.5,0.0,113.5
150628,1900,45.0,80.0,1008.0,7.0,1.6,0.0,110.0
150628,2000,33.0,87.0,1008.0,5.7,1.7,0.0,141.5
150628,2100,59.0,90.0,1008.0,4.9,1.1,0.0,276.0
150628,2200,119.0,95.0,1008.0,3.4,0.6,0.0,113.0
150628,2300,349.0,98.0,1008.0,2.6,0.8,0.0,80.0
150629,1700,187.0,62.0,1009.0,13.2,1.4,0.0,116.5
150629,1800,124.0,67.0,1009.0,12.0,0.9,0.0,243.0
150629,1900,343.0,79.0,1009.0,9.7,0.5,0.0,398.0
150629,2000,38.0,84.0,1009.0,8.8,0.4,0.0,454.0
150629,2100,315.0,87.0,1009.0,8.0,0.4,0.0,570.0
150629,2200,247.0,90.0,1009.0,7.0,0.4,0.0,725.0
150629,2300,63.0,90.0,1010.0,7.3,0.6,0.0,283.0
150630,1700,143.0,61.0,1007.0,14.6,1.4,0.0,115.5
150630,1800,132.0,66.0,1006.0,13.4,1.0,0.0,150.0
150630,1900,41.0,77.0,1007.0,10.6,1.1,0.0,248.0
150630,2000,53.0,83.0,1007.0,9.0,0.9,0.0,198.0
150630,2100,38.0,86.0,1007.0,8.3,0.8,0.0,402.5
150630,2200,81.0,91.0,1007.0,6.8,0.7,0.0,433.0
150630,2300,25.0,93.0,1007.0,6.0,0.7,0.0,309.0
150701,1700,146.0,85.0,1007.0,9.0,1.3,0.0,63.102
150701,1800,134.0,86.0,1007.0,8.8,1.2,0.0,63.513
150701,1900,138.0,88.0,1007.0,8.5,0.9,0.0,96.034
150701,2000,114.0,90.0,1007.0,7.8,0.9,0.0,118.7
150701,2100,57.0,93.0,1007.0,7.3,0.2,0.0,207.733
150701,2200,191.0,94.0,1007.0,7.0,0.7,0.0,206.6
150701,2300,266.0,97.0,1008.0,6.1,0.7,0.0,181.0
150702,1700,170.0,65.0,1010.0,13.4,2.0,0.0,67.38
150702,1800,199.0,67.0,1010.0,12.4,1.6,0.0,68.02
150702,1900,228.0,71.0,1011.0,10.2,1.1,0.0,132.55
150702,2000,219.0,80.0,1011.0,8.1,0.8,0.0,166.767
150702,2100,280.0,86.0,1011.0,6.7,0.8,0.0,420.0
150702,2200,112.0,91.0,1011.0,5.3,0.5,0.0,658.779
150702,2300,166.0,95.0,1012.0,4.5,0.9,0.0,648.842
150703,1700,15.0,62.0,1005.0,11.3,1.1,0.0,89.583
150703,1800,11.0,68.0,1004.0,9.3,1.3,0.0,175.525
150703,1900,47.0,79.0,1004.0,6.9,0.9,0.0,252.633
150703,2000,13.0,86.0,1004.0,5.2,1.0,0.0,223.825
150703,2100,68.0,88.0,1004.0,4.4,1.0,0.0,263.3
150703,2200,335.0,94.0,1004.0,2.6,0.3,0.0,222.4
150703,2300,16.0,97.0,1004.0,1.8,0.8,0.0,137.233
150704,1700,301.0,62.0,1002.0,13.3,0.9,11.5,214.725
150704,1800,35.0,68.0,1002.0,12.0,0.9,11.5,355.967
150704,1900,7.0,79.0,1002.0,9.5,0.9,11.5,314.042
150704,2000,269.0,73.0,1003.0,9.9,0.9,11.5,237.558
150704,2100,148.0,72.0,1003.0,9.7,0.8,11.5,369.258
150704,2200,145.0,76.0,1003.0,8.9,0.7,11.5,523.758
150704,2300,90.0,80.0,1003.0,8.5,0.8,11.5,462.267
150705,1700,344.0,88.0,1006.0,11.6,1.2,0.8,23.0
150705,1800,359.0,88.0,1007.0,11.5,1.7,0.8,35.497
150705,1900,11.0,91.0,1008.0,10.1,1.1,0.8,119.0
150705,2000,140.0,95.0,1008.0,8.8,1.1,0.8,188.292
150705,2100,10.0,98.0,1009.0,7.6,0.8,0.8,258.0
150705,2200,349.0,99.0,1009.0,6.8,1.0,0.8,499.8
150705,2300,159.0,100.0,1009.0,5.9,0.7,0.8,591.725
150706,1700,298.0,81.0,1009.0,11.7,0.8,0.0,69.189
150706,1800,292.0,85.0,1009.0,10.9,0.8,0.0,235.0
150706,1900,354.0,95.0,1009.0,8.2,0.5,0.0,427.792
150706,2000,277.0,99.0,1010.0,6.8,0.4,0.0,785.433
150706,2100,96.0,100.0,1011.0,5.7,0.3,0.0,503.0
150706,2200,15.0,100.0,1011.0,5.1,0.5,0.0,483.533
150706,2300,55.0,100.0,1011.0,4.5,0.5,0.0,297.35
150707,1700,303.453,81.445,1005.5,15.474,2.248,0.9,240.558
150707,1800,230.0,90.0,1009.0,10.2,0.5,0.9,330.2
150707,1900,217.0,95.0,1009.0,9.2,1.0,0.9,257.642
150707,2000,110.0,98.0,1009.0,8.5,0.8,0.9,230.742
150707,2100,101.0,99.0,1009.0,7.9,0.6,0.9,317.65
150707,2200,251.0,100.0,1009.0,7.5,0.6,0.9,322.758
150707,2300,40.0,100.0,1009.0,7.2,0.5,0.9,419.1
150708,1700,47.0,91.0,1006.0,10.0,2.9,30.3,48.673
150708,1800,51.0,92.0,1006.0,9.9,2.9,30.3,20.348
150708,1900,52.0,89.0,1006.0,10.1,2.8,30.3,20.455
150708,2000,54.0,91.0,1006.0,9.9,2.3,30.3,24.105
150708,2100,46.0,91.0,1006.0,10.1,2.2,30.3,31.768
150708,2200,52.0,94.0,1005.0,10.2,1.7,30.3,59.822
150708,2300,52.0,97.0,1005.0,10.3,1.3,30.3,35.83
150709,1700,205.0,82.0,1008.0,13.6,1.1,0.0,71.0
150709,1800,180.0,87.0,1008.0,12.8,1.0,0.0,167.0
150709,1900,243.0,96.0,1008.0,11.1,0.4,0.0,224.892
150709,2000,283.0,99.0,1008.0,10.5,0.8,0.0,247.875
150709,2100,221.0,99.0,1009.0,10.0,0.7,0.0,247.825
150709,2200,209.0,100.0,1009.0,9.1,0.6,0.0,280.558
150709,2300,40.0,100.0,1009.0,8.9,0.6,0.0,406.95
150710,1700,64.0,84.0,1008.0,11.5,0.6,6.7,120.739
150710,1800,254.0,89.0,1008.0,11.0,0.6,6.7,220.367
150710,1900,19.0,92.0,1008.0,10.7,1.0,6.7,198.817
150710,2000,271.0,93.0,1008.0,10.3,0.8,6.7,203.067
150710,2100,43.0,93.0,1008.0,10.2,0.7,6.7,217.983
150710,2200,46.0,95.0,1008.0,10.0,0.7,6.7,208.217
150710,2300,0.0,97.0,1008.0,9.7,0.4,6.7,172.783
150711,1700,3.0,92.0,1000.0,13.0,3.8,64.8,14.617
150711,1800,1.0,92.0,1000.0,13.0,4.0,64.8,10.0
150711,1900,23.0,91.0,999.0,12.6,4.3,64.8,11.908
150711,2000,10.0,90.0,998.0,12.8,4.3,64.8,6.0
150711,2100,9.0,91.0,998.0,12.3,4.7,64.8,9.0
150711,2200,12.0,89.0,997.0,12.5,5.8,64.8,13.18
150711,2300,359.0,91.0,997.0,12.6,4.8,64.8,20.199
150712,1700,322.0,87.0,1001.0,10.8,1.2,3.3,39.749
150712,1800,214.0,84.0,1002.0,11.0,1.0,3.3,133.0
150712,1900,145.0,87.0,1003.0,10.6,0.8,3.3,149.425
150712,2000,348.0,95.0,1004.0,10.2,1.0,3.3,63.322
150712,2100,224.0,91.0,1005.0,9.5,1.0,3.3,97.051
150712,2200,228.0,91.0,1006.0,8.8,1.1,3.3,58.242
150712,2300,236.0,89.0,1007.0,8.7,1.1,3.3,70.257
150713,1700,335.0,64.0,1011.0,10.8,2.3,0.7,28.509
150713,1800,13.0,69.0,1011.0,9.9,1.5,0.7,69.567
150713,1900,26.0,77.0,1011.0,8.7,1.4,0.7,84.213
150713,2000,29.0,74.0,1011.0,8.8,1.4,0.7,65.824
150713,2100,354.0,76.0,1012.0,8.6,0.9,0.7,74.24
150713,2200,86.0,80.0,1013.0,8.6,0.9,0.7,122.908
150713,2300,190.0,86.0,1013.0,8.1,0.8,0.7,131.708
150714,1700,202.0,66.0,1013.0,12.1,2.0,0.0,43.168
150714,1800,173.0,74.0,1013.0,10.4,1.8,0.0,80.748
150714,1900,176.0,83.0,1013.0,8.6,1.3,0.0,104.538
150714,2000,305.0,92.0,1014.0,6.7,0.8,0.0,154.558
150714,2100,327.0,96.0,1014.0,5.7,0.6,0.0,180.675
150714,2200,201.0,98.0,1014.0,5.0,0.7,0.0,233.717
150714,2300,53.0,99.0,1013.0,4.6,1.0,0.0,207.933
150715,1700,224.0,66.0,1012.0,11.4,1.0,2.5,132.5
150715,1800,245.0,75.0,1012.0,10.4,0.9,2.5,197.5
150715,1900,264.0,82.0,1012.0,9.6,1.0,2.5,107.0
150715,2000,214.0,85.0,1013.0,9.5,1.0,2.5,145.0
150715,2100,44.0,92.0,1013.0,9.0,1.1,2.5,149.5
150715,2200,26.0,96.0,1013.0,8.6,0.9,2.5,160.5
150715,2300,152.0,98.0,1013.0,8.3,0.6,2.5,150.308
150716,1700,336.0,59.0,1013.0,16.0,2.3,0.0,41.907
150716,1800,264.0,70.0,1013.0,14.2,1.4,0.0,82.498
150716,1900,217.0,82.0,1013.0,12.2,1.2,0.0,108.5
150716,2000,233.0,86.0,1013.0,10.9,0.8,0.0,188.433
150716,2100,267.0,90.0,1013.0,10.2,0.8,0.0,391.0
150716,2200,95.0,95.0,1012.0,9.2,0.8,0.0,477.825
150716,2300,297.0,97.0,1012.0,8.7,0.5,0.0,344.417
150717,1700,49.0,70.0,1008.0,14.0,2.0,2.6,40.0
150717,1800,42.0,71.0,1008.0,13.6,1.7,2.6,105.025
150717,1900,356.0,81.0,1008.0,11.6,1.2,2.6,148.208
150717,2000,343.0,82.0,1008.0,11.1,1.1,2.6,148.767
150717,2100,357.0,82.0,1008.0,11.4,1.6,2.6,109.0
150717,2200,74.0,81.0,1009.0,11.2,1.5,2.6,120.575
150717,2300,25.0,85.0,1009.0,10.1,1.3,2.6,87.733
150718,1700,198.0,65.0,1010.0,12.0,2.2,0.0,17.246
150718,1800,180.0,65.0,1010.0,11.8,2.0,0.0,45.668
150718,1900,202.0,65.0,1010.0,10.9,1.6,0.0,56.647
150718,2000,232.0,66.0,1011.0,9.6,1.2,0.0,82.115
150718,2100,220.0,67.0,1011.0,9.4,1.6,0.0,39.286
150718,2200,224.0,70.0,1011.0,9.1,1.4,0.0,52.139
150718,2300,236.0,74.0,1011.0,8.4,1.3,0.0,57.688
150719,1700,53.0,81.0,1013.0,8.5,1.6,2.0,24.0
150719,1800,159.0,79.0,1014.0,8.6,0.9,2.0,64.0
150719,1900,197.0,85.0,1015.0,7.8,1.0,2.0,95.2
150719,2000,262.0,93.0,1016.0,6.7,0.9,2.0,101.156
150719,2100,221.0,96.0,1016.0,6.0,1.4,2.0,48.957
150719,2200,238.0,94.0,1017.0,5.7,1.6,2.0,51.437
150719,2300,239.0,95.0,1018.0,5.3,1.5,2.0,55.0
150720,1700,184.0,65.0,1016.0,10.7,2.2,0.0,43.997
150720,1800,163.0,71.0,1016.0,9.5,1.6,0.0,139.0
150720,1900,232.0,83.0,1015.0,7.0,0.9,0.0,239.75
150720,2000,254.0,82.0,1015.0,6.1,1.2,0.0,194.083
150720,2100,242.0,80.0,1014.0,5.7,1.4,0.0,78.559
150720,2200,238.0,76.0,1014.0,5.8,1.6,0.0,159.0
150720,2300,204.0,82.0,1013.0,4.5,0.9,0.0,400.0
150721,1700,170.0,52.0,1009.0,15.0,2.2,0.0,44.957
150721,1800,167.0,61.0,1009.0,13.8,1.8,0.0,116.972
150721,1900,316.0,73.0,1009.0,11.1,0.9,0.0,292.0
150721,2000,74.0,84.0,1009.0,8.7,0.8,0.0,576.142
150721,2100,52.0,90.0,1009.0,7.4,0.5,0.0,847.75
150721,2200,60.0,93.0,1009.0,6.4,0.9,0.0,474.8
150721,2300,31.0,95.0,1009.0,5.6,0.8,0.0,221.492
150722,1700,23.0,62.0,1010.0,15.5,1.4,0.0,58.0
150722,1800,34.0,65.0,1011.0,14.6,0.9,0.0,171.0
150722,1900,27.0,80.0,1011.0,11.5,0.9,0.0,320.517
150722,2000,175.0,87.0,1012.0,9.8,0.5,0.0,496.0
150722,2100,36.0,92.0,1012.0,8.3,0.6,0.0,548.0
150722,2200,175.0,96.0,1012.0,7.3,0.5,0.0,457.133
150722,2300,31.0,96.0,1013.0,7.0,1.4,0.0,457.1
150723,1700,179.0,65.0,1009.0,15.9,1.9,0.0,51.762
150723,1800,177.0,69.0,1009.0,14.7,1.4,0.0,134.117
150723,1900,304.0,83.0,1009.0,11.6,0.7,0.0,225.533
150723,2000,310.0,91.0,1009.0,9.8,0.7,0.0,408.0
150723,2100,25.0,96.0,1009.0,8.2,0.3,0.0,848.0
150723,2200,50.0,98.0,1009.0,7.4,0.7,0.0,675.0
150723,2300,359.0,98.0,1009.0,6.6,0.7,0.0,694.854
150724,1700,95.0,74.0,1005.0,14.1,1.2,0.0,152.25
150724,1800,15.0,81.0,1005.0,13.1,0.9,0.0,257.367
150724,1900,279.0,89.0,1005.0,11.2,0.7,0.0,373.733
150724,2000,166.0,94.0,1005.0,10.2,0.9,0.0,371.183
150724,2100,37.0,94.0,1005.0,10.2,1.1,0.0,318.458
150724,2200,16.0,95.0,1005.0,10.0,1.0,0.0,213.083
150724,2300,39.0,97.0,1005.0,9.7,1.3,0.0,187.692
150725,1700,133.0,75.0,1001.0,15.9,0.7,0.0,139.95
150725,1800,331.0,80.0,1001.0,14.9,0.7,0.0,191.083
150725,1900,240.0,91.0,1001.0,12.7,0.7,0.0,255.167
150725,2000,182.0,91.0,1001.0,11.6,0.5,0.0,294.075
150725,2100,134.0,92.0,1002.0,10.6,0.8,0.0,275.95
150725,2200,99.0,94.0,1002.0,9.6,0.6,0.0,273.508
150725,2300,82.0,97.0,1002.0,8.7,0.6,0.0,335.458
150726,1700,28.0,77.0,1000.0,13.9,3.7,6.6,10.614
150726,1800,25.0,77.0,1000.0,13.9,3.5,6.6,18.378
150726,1900,39.0,78.0,1001.0,13.4,3.1,6.6,25.583
150726,2000,42.0,78.0,1001.0,13.0,3.1,6.6,22.027
150726,2100,38.0,79.0,1001.0,12.9,3.4,6.6,17.906
150726,2200,30.0,78.0,1001.0,13.2,4.0,6.6,24.0
150726,2300,14.0,78.0,1001.0,13.1,2.4,6.6,22.222
150727,1700,357.0,85.0,1004.0,14.4,2.4,2.9,24.769
150727,1800,352.0,85.0,1004.0,14.2,2.4,2.9,43.828
150727,1900,13.0,87.0,1005.0,13.9,1.6,2.9,45.461
150727,2000,24.0,88.0,1005.0,13.6,2.0,2.9,39.811
150727,2100,4.0,92.0,1005.0,13.2,1.9,2.9,50.746
150727,2200,13.0,94.0,1005.0,12.9,1.7,2.9,58.757
150727,2300,11.0,95.0,1005.0,12.7,1.5,2.9,50.0
150728,1700,10.0,77.0,1007.0,14.9,1.8,0.3,37.496
150728,1800,0.0,78.0,1007.0,14.7,1.2,0.3,94.0
150728,1900,3.0,87.0,1008.0,13.0,0.6,0.3,231.692
150728,2000,257.0,95.0,1008.0,11.6,0.5,0.3,311.317
150728,2100,2.0,97.0,1008.0,10.8,0.7,0.3,491.258
150728,2200,260.0,99.0,1009.0,9.5,0.6,0.3,655.392
150728,2300,29.0,100.0,1008.0,8.4,0.6,0.3,533.071
150729,1700,311.0,86.0,1003.0,11.3,0.6,0.2,187.458
150729,1800,23.0,88.0,1003.0,11.3,0.9,0.2,209.117
150729,1900,39.0,92.0,1003.0,10.5,0.7,0.2,265.0
150729,2000,212.0,97.0,1003.0,9.2,0.5,0.2,399.733
150729,2100,255.0,100.0,1003.0,8.3,0.8,0.2,345.0
150729,2200,131.0,100.0,1003.0,8.2,0.9,0.2,483.642
150729,2300,11.0,100.0,1003.0,7.8,1.1,0.2,207.083
150730,1700,47.0,99.0,1006.0,11.0,3.1,15.8,26.042
150730,1800,28.0,96.0,1007.0,11.0,3.1,15.8,22.816
150730,1900,16.0,93.0,1008.0,10.4,2.8,15.8,33.0
150730,2000,25.0,92.0,1009.0,9.7,2.4,15.8,58.0
150730,2100,13.0,94.0,1009.0,9.1,1.5,15.8,129.0
150730,2200,31.0,96.0,1009.0,8.3,1.2,15.8,141.575
150730,2300,26.0,94.0,1010.0,9.3,1.7,15.8,50.914
150731,1700,354.0,88.0,1008.0,11.4,1.1,0.0,107.758
150731,1800,340.0,89.0,1008.0,10.9,0.9,0.0,100.175
